dv_1,dv_2,dv_3,dv_4,dv_5,dv_6
-0.482790400929827,0.310740407292257,-0.421929071251873,0.00267061006849355,0.715396966566295,-0.202761739855383
-0.351974150639229,0.159290708861143,-0.372415776972401,-0.19940402547001,0.172531650180356,-0.28837342947226
-0.348903449450099,0.276171495038388,-0.622063653934889,0.804441744017018,-0.24484708933541,0.26048067718767
-0.0800059368487769,-0.277781419749753,-0.35275411620399,0.688156988749604,-0.0327805458382052,-0.0141411555856107
-0.30323126988228,0.209263587006905,-0.23878430734737,0.311289321942818,-0.434370004446952,0.305992157972311
0.0799260333284898,-0.307707456126466,-0.177333704191525,0.401186778692619,-0.248669601413945,0.0397688732700135
-0.357812565501466,-0.052594653543504,-0.154530713750538,-0.162856127597382,-0.237568286357314,-0.581279017532756
-0.983819863161246,0.0697381796924451,-0.339519050589267,0.71152292478098,0.369699951273931,0.0122893098505903
-0.652847040507536,0.286322098019558,0.00514067669395294,0.700810755312592,0.094487351999673,0.337719740549831
-0.178833032330195,0.0847879609478434,-0.112497189702805,-0.291170016001995,0.191011736642864,0.253430191895175
-0.432250812393465,-0.191860255763783,-0.325837200726758,0.688570848334331,-0.631483605338438,-0.179394216008653
-0.42125812889645,-0.858547508387786,-0.300870709425024,0.145684263865642,-0.426615168399917,0.63135726470802
-0.222391671359152,0.075320485576993,-0.696445631334979,0.129139899542025,0.305660565446429,0.171813255821143
-0.156652548784442,0.049236205842182,-0.538844119312734,0.6965063748075,0.262937130292442,-0.227302226718673
-0.118719904500367,-0.521097184137666,-0.41677556704133,0.238925427217107,0.0702189767715758,-0.0545215749807386
-0.433850462929105,0.0470026344468689,-0.102022264437811,-0.136507725471294,-0.825780233739186,-0.0399884091826124
-0.329684439964861,0.283329091404944,0.0691112609520585,-0.0700083498537506,-0.144478998026749,-0.34535091047917
-0.120402723378004,-0.250212668048262,0.091195087756395,0.449489197984876,-0.59270645281327,0.0539097619431798
-0.56036239567292,0.346452200546145,-0.727933197724615,0.0193993627835246,0.0436196943959267,0.0337096503521379
-0.472832761944766,-0.172100016492417,0.163829481839118,0.31540538229563,0.0982887498290159,-0.116193703437345
-0.393708891354614,0.141222740589339,0.0585452187808827,-0.276889166226096,-0.0238361343280419,-0.387600325947277
